,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_number_of_click,total_score,externalquiz,forumng,glossary,homepage,oucontent,ouelluminate,ouwiki,page,resource,subpage,url,date_registration,date_unregistration
621,1,1,522878,1,12,1,5,1,1,120,0,0,979.0,21.69,20.0,16.0,0.0,50.0,18.0,2.0,10.0,0.0,49.0,152.0,9.0,-86.0,215.0
622,1,1,523392,0,4,1,0,1,0,60,0,1,1220.0,43.47,10.0,111.0,1.0,72.0,21.0,6.0,16.0,2.0,44.0,98.0,68.0,-119.0,0.0
623,1,1,524020,1,1,1,1,0,0,120,0,0,106.0,1.4000000000000001,1.0,12.0,1.0,11.0,4.0,0.0,3.0,0.0,4.0,15.0,4.0,-55.0,40.0
624,1,1,524137,0,6,2,1,0,0,60,0,0,2452.0,48.155,27.0,348.0,1.0,143.0,28.0,22.0,28.0,4.0,71.0,165.0,91.0,-58.0,163.0
625,1,1,524160,1,5,4,0,0,0,60,0,1,3776.0,152.945,30.0,348.0,22.0,220.0,41.0,52.0,64.0,2.0,112.0,341.0,48.0,-43.0,0.0
626,1,1,524175,1,11,1,5,0,1,120,0,1,1117.0,101.675,7.0,17.0,0.0,55.0,55.0,2.0,16.0,0.0,46.0,120.0,89.0,-53.0,0.0
627,1,1,524261,0,10,3,0,1,0,120,1,0,1407.0,26.37,22.0,38.0,0.0,67.0,40.0,8.0,23.0,2.0,58.0,262.0,55.0,-107.0,158.0
628,1,1,524369,0,4,1,7,0,0,70,0,1,686.0,124.66,7.0,85.0,0.0,94.0,24.0,6.0,29.0,1.0,39.0,80.0,29.0,-50.0,0.0
629,1,1,524374,1,6,2,6,0,0,120,0,0,96.0,0.9400000000000001,2.0,8.0,0.0,10.0,6.0,0.0,0.0,0.0,10.0,12.0,4.0,-20.0,37.0
630,1,1,524378,0,6,2,4,1,0,60,0,1,2333.0,123.6,34.0,224.0,11.0,115.0,60.0,16.0,33.0,0.0,88.0,260.0,84.0,-53.0,0.0
631,1,1,524396,0,11,2,2,1,0,60,0,1,1223.0,157.195,28.0,149.0,0.0,149.0,58.0,8.0,17.0,0.0,36.0,78.0,15.0,-93.0,0.0
632,1,1,524731,1,8,2,5,0,1,180,0,1,32.0,0.74,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,-127.0,0.0
633,1,1,525066,0,5,1,0,0,0,90,0,1,1977.0,40.44,32.0,188.0,1.0,124.0,23.0,8.0,27.0,1.0,37.0,281.0,42.0,-27.0,0.0
634,1,1,525128,1,4,1,6,1,0,90,0,1,184.0,7.76,1.0,4.0,0.0,10.0,3.0,0.0,0.0,0.0,16.0,35.0,18.0,-23.0,0.0
635,1,1,525749,0,5,4,0,1,0,70,0,1,3468.0,176.665,11.0,354.0,0.0,234.0,12.0,45.0,58.0,0.0,36.0,164.0,57.0,-46.0,0.0
636,1,1,525762,0,4,1,5,0,0,60,0,0,340.0,25.985,4.0,7.0,0.0,31.0,23.0,0.0,8.0,0.0,16.0,23.0,12.0,-42.0,139.0
637,1,1,525820,0,0,1,4,0,0,120,0,1,1442.0,72.195,35.0,126.0,0.0,127.0,94.0,0.0,18.0,0.0,36.0,134.0,26.0,-132.0,0.0
638,1,1,525854,1,6,2,2,0,1,180,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.0
639,1,1,526068,1,10,1,6,0,0,60,0,1,1025.0,131.365,8.0,120.0,0.0,95.0,44.0,18.0,10.0,0.0,55.0,109.0,35.0,-30.0,0.0
640,1,1,526392,1,4,2,8,0,1,120,0,1,67.0,5.96,3.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,3.0,11.0,6.0,-30.0,0.0
641,1,1,526426,1,4,1,7,0,0,60,0,0,75.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,4.0,1.0,5.0,9.0,4.0,-130.0,82.0
642,1,1,526699,0,8,1,3,0,1,120,1,0,47.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,-22.0,27.0
643,1,1,527081,1,9,1,1,1,1,120,0,0,431.0,0.0,0.0,16.0,0.0,22.0,10.0,0.0,1.0,4.0,23.0,49.0,42.0,-66.0,11.0
644,1,1,527306,0,6,1,9,0,0,60,0,1,686.0,107.645,12.0,24.0,0.0,55.0,47.0,2.0,17.0,1.0,24.0,49.0,12.0,-74.0,0.0
645,1,1,527323,0,9,1,1,0,1,120,0,1,684.0,72.5,1.0,48.0,0.0,13.0,26.0,0.0,25.0,0.0,47.0,129.0,25.0,-120.0,0.0
646,1,1,527403,0,1,2,5,0,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.0,26.0
647,1,1,527533,1,1,3,5,0,0,60,0,0,484.0,1.0,9.0,9.0,0.0,23.0,8.0,1.0,5.0,1.0,36.0,88.0,83.0,-66.0,51.0
648,1,1,527619,1,2,2,8,0,0,160,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,-71.0
649,1,1,527747,1,0,2,9,0,0,60,0,0,858.0,35.74,14.0,49.0,0.0,47.0,24.0,11.0,6.0,0.0,28.0,59.0,34.0,-23.0,136.0
650,1,1,527789,1,3,3,0,0,0,90,0,1,80.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,13.0,11.0,-123.0,0.0
651,1,1,527917,1,0,1,2,0,0,60,0,1,2875.0,143.15,26.0,311.0,2.0,189.0,91.0,19.0,44.0,1.0,100.0,298.0,109.0,-52.0,0.0
652,1,1,528034,1,4,2,6,0,0,60,0,1,1270.0,43.559999999999995,39.0,13.0,0.0,86.0,60.0,2.0,5.0,2.0,23.0,84.0,14.0,-21.0,0.0
653,1,1,528184,0,0,2,6,0,0,75,0,1,2641.0,134.685,43.0,193.0,1.0,157.0,102.0,12.0,27.0,1.0,78.0,296.0,58.0,-34.0,0.0
654,1,1,528271,1,4,2,9,0,0,75,0,0,868.0,16.310000000000002,4.0,18.0,0.0,27.0,16.0,0.0,5.0,1.0,19.0,30.0,19.0,-134.0,97.0
655,1,1,528420,0,9,2,1,0,0,60,0,0,661.0,1.17,10.0,21.0,0.0,19.0,16.0,0.0,5.0,1.0,39.0,85.0,27.0,-18.0,75.0
656,1,1,528642,0,4,1,4,0,0,130,0,0,134.0,0.0,1.0,18.0,0.0,13.0,6.0,0.0,0.0,0.0,2.0,10.0,10.0,-119.0,23.0
657,1,1,528846,1,2,3,0,1,1,120,0,1,5430.0,109.725,65.0,324.0,0.0,208.0,121.0,34.0,43.0,0.0,235.0,415.0,54.0,-42.0,0.0
658,1,1,528923,1,6,1,0,0,1,120,0,1,1401.0,41.655,10.0,186.0,0.0,86.0,50.0,0.0,10.0,3.0,34.0,93.0,55.0,-25.0,0.0
659,1,1,529025,1,8,2,3,1,0,60,0,1,2735.0,160.955,39.0,226.0,0.0,115.0,32.0,3.0,26.0,1.0,153.0,435.0,72.0,-80.0,0.0
660,1,1,529078,1,8,3,6,0,0,60,0,1,1029.0,141.54,21.0,93.0,0.0,83.0,27.0,7.0,13.0,1.0,55.0,112.0,25.0,-42.0,0.0
661,1,1,529384,1,3,2,5,0,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148.0,-30.0
662,1,1,529404,1,6,2,1,0,0,60,0,1,1483.0,136.01,8.0,271.0,0.0,133.0,48.0,0.0,22.0,2.0,53.0,85.0,18.0,-59.0,0.0
663,1,1,529525,0,6,1,5,0,1,120,0,0,84.0,0.54,1.0,10.0,0.0,11.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,-127.0,177.0
664,1,1,529670,1,3,1,8,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.0,-67.0
665,1,1,529760,1,1,1,1,0,0,120,0,1,189.0,1.98,2.0,24.0,0.0,32.0,7.0,5.0,2.0,1.0,1.0,3.0,3.0,-82.0,0.0
666,1,1,529789,1,0,1,2,0,0,60,0,1,132.0,0.0,3.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,10.0,26.0,3.0,-87.0,0.0
667,1,1,529863,1,4,1,4,0,0,60,0,1,1139.0,129.785,14.0,93.0,0.0,100.0,39.0,3.0,24.0,2.0,64.0,115.0,47.0,-102.0,0.0
668,1,1,529877,1,6,1,2,0,0,90,1,0,19.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,-53.0,27.0
669,1,1,530137,1,9,1,3,0,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.0,-18.0
670,1,1,530234,0,8,2,9,0,0,60,0,1,1289.0,152.675,10.0,187.0,1.0,86.0,13.0,0.0,11.0,0.0,35.0,107.0,20.0,-123.0,0.0
671,1,1,530748,1,8,2,8,0,0,100,0,0,305.0,16.01,11.0,14.0,0.0,37.0,20.0,0.0,2.0,0.0,18.0,30.0,7.0,-25.0,171.0
672,1,1,530762,1,11,1,3,0,0,90,0,0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,5.0,-88.0,173.0
673,1,1,530901,1,9,1,7,0,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,11.0
674,1,1,531047,1,11,1,8,0,0,60,0,1,2530.0,100.155,26.0,244.0,1.0,178.0,108.0,11.0,27.0,0.0,56.0,264.0,80.0,-25.0,0.0
675,1,1,531069,1,0,1,6,1,0,60,1,0,905.0,12.084999999999999,8.0,37.0,1.0,38.0,16.0,6.0,11.0,1.0,48.0,97.0,63.0,-52.0,96.0
676,1,1,531075,1,5,1,2,1,1,120,0,1,848.0,40.825,6.0,129.0,0.0,80.0,25.0,5.0,1.0,1.0,26.0,43.0,31.0,-95.0,0.0
677,1,1,531202,1,1,2,7,0,0,60,0,1,4568.0,159.655,28.0,344.0,118.0,181.0,48.0,15.0,22.0,0.0,168.0,628.0,95.0,-68.0,0.0
678,1,1,531340,0,0,1,2,0,1,180,0,0,417.0,10.315,13.0,42.0,0.0,42.0,6.0,0.0,8.0,1.0,6.0,69.0,12.0,-42.0,100.0
679,1,1,531377,0,6,1,2,0,0,60,1,1,105.0,4.29,1.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,5.0,10.0,10.0,-29.0,0.0
680,1,1,531787,1,4,2,0,0,0,60,0,1,997.0,73.08,8.0,34.0,0.0,75.0,56.0,4.0,8.0,0.0,91.0,106.0,59.0,-90.0,0.0
681,1,1,531888,0,0,1,4,0,0,90,0,0,150.0,0.0,1.0,4.0,0.0,7.0,7.0,1.0,1.0,1.0,7.0,20.0,6.0,-94.0,47.0
682,1,1,531924,0,8,2,4,0,0,90,0,1,948.0,114.96,10.0,115.0,0.0,96.0,35.0,2.0,6.0,0.0,59.0,69.0,6.0,-21.0,0.0
683,1,1,532067,0,6,2,0,0,0,120,0,0,44.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-71.0,12.0
684,1,1,532144,1,9,2,4,1,1,135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,-15.0
685,1,1,532267,1,9,1,6,0,1,120,0,0,854.0,24.3,3.0,122.0,1.0,93.0,29.0,1.0,10.0,0.0,36.0,41.0,46.0,-44.0,226.0
686,1,1,532491,1,7,2,0,0,0,60,0,1,1274.0,113.225,12.0,115.0,0.0,128.0,72.0,2.0,12.0,1.0,50.0,100.0,32.0,-120.0,0.0
687,1,1,532565,1,3,1,9,0,0,60,0,1,3387.0,101.355,24.0,483.0,0.0,197.0,41.0,3.0,11.0,1.0,90.0,161.0,30.0,-127.0,0.0
688,1,1,532648,1,3,2,9,0,0,90,0,0,323.0,16.685,4.0,21.0,0.0,22.0,12.0,2.0,5.0,0.0,15.0,30.0,6.0,-73.0,86.0
689,1,1,532695,0,0,2,9,0,0,60,0,1,4207.0,91.125,53.0,251.0,0.0,198.0,68.0,21.0,42.0,2.0,148.0,512.0,73.0,-93.0,0.0
690,1,1,532718,1,6,3,2,1,0,60,0,1,983.0,168.47,8.0,135.0,0.0,75.0,15.0,1.0,16.0,0.0,23.0,116.0,35.0,-107.0,0.0
691,1,1,532745,0,7,2,2,0,0,60,0,1,1806.0,112.02499999999999,46.0,162.0,1.0,122.0,40.0,36.0,26.0,0.0,101.0,199.0,81.0,-22.0,0.0
692,1,1,532855,1,7,2,4,0,0,60,1,1,1526.0,149.45499999999998,9.0,117.0,0.0,110.0,44.0,7.0,31.0,2.0,39.0,121.0,57.0,-118.0,0.0
693,1,1,532988,1,11,2,7,0,0,60,0,1,63.0,2.965,3.0,2.0,0.0,9.0,5.0,0.0,0.0,0.0,4.0,9.0,5.0,-30.0,0.0
694,1,1,533004,1,7,3,2,0,0,60,0,1,915.0,104.28,7.0,30.0,0.0,47.0,20.0,3.0,12.0,0.0,115.0,183.0,58.0,-90.0,0.0
695,1,1,533291,1,0,2,8,0,0,60,0,1,1097.0,144.75,25.0,119.0,4.0,116.0,54.0,3.0,42.0,0.0,64.0,118.0,56.0,-29.0,0.0
696,1,1,533522,0,0,2,2,0,0,60,0,1,657.0,18.06,4.0,24.0,8.0,41.0,27.0,3.0,5.0,3.0,30.0,85.0,36.0,-36.0,0.0
697,1,1,533731,1,11,1,2,0,0,60,0,1,39.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,3.0,8.0,-18.0,0.0
698,1,1,533829,0,11,2,4,0,0,60,0,0,84.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,9.0,8.0,11.0,-85.0,31.0
699,1,1,533877,1,12,1,5,0,0,60,0,1,3427.0,172.895,17.0,491.0,2.0,187.0,56.0,20.0,36.0,1.0,179.0,570.0,157.0,-116.0,0.0
700,1,1,534203,1,3,1,0,0,0,60,0,1,1129.0,98.205,23.0,169.0,0.0,104.0,13.0,7.0,22.0,1.0,55.0,105.0,52.0,-102.0,0.0
701,1,1,534219,1,1,1,4,0,0,60,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0
702,1,1,534349,0,0,2,9,0,0,60,0,0,773.0,21.235,18.0,75.0,0.0,50.0,31.0,4.0,12.0,0.0,31.0,124.0,17.0,-61.0,81.0
703,1,1,534777,1,9,2,3,0,0,120,0,0,34.0,1.86,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-24.0,27.0
704,1,1,534910,1,11,1,1,0,0,90,0,1,777.0,132.715,9.0,36.0,0.0,73.0,30.0,1.0,13.0,1.0,42.0,112.0,36.0,-95.0,0.0
705,1,1,535169,0,9,1,3,1,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.0,-15.0
706,1,1,535215,1,5,1,0,1,0,90,0,1,3247.0,127.25999999999999,19.0,233.0,3.0,202.0,92.0,15.0,48.0,4.0,187.0,366.0,80.0,-29.0,0.0
707,1,1,535424,1,2,2,0,0,0,60,0,1,1082.0,41.705,7.0,80.0,0.0,53.0,26.0,5.0,21.0,1.0,44.0,83.0,21.0,-36.0,0.0
708,1,1,535463,1,7,1,3,0,0,60,0,0,1087.0,39.29,22.0,60.0,1.0,67.0,33.0,6.0,9.0,0.0,29.0,92.0,30.0,-34.0,147.0
709,1,1,535486,1,3,2,2,0,0,60,0,0,142.0,3.8249999999999997,2.0,4.0,0.0,9.0,6.0,0.0,1.0,1.0,9.0,18.0,11.0,-85.0,41.0
710,1,1,535620,1,11,1,5,0,0,90,0,1,399.0,26.76,9.0,13.0,0.0,29.0,13.0,1.0,8.0,0.0,24.0,44.0,10.0,-29.0,0.0
711,1,1,535707,0,2,2,1,0,0,60,0,0,823.0,2.135,3.0,22.0,0.0,25.0,12.0,5.0,2.0,1.0,70.0,119.0,71.0,-16.0,116.0
712,1,1,535747,0,10,3,4,1,0,60,0,0,63.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,2.0,3.0,12.0,13.0,-107.0,26.0
713,1,1,535789,1,3,1,0,0,0,60,0,0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,-73.0,27.0
714,1,1,535799,0,11,1,1,1,0,60,0,1,1936.0,135.78,19.0,220.0,1.0,78.0,16.0,24.0,25.0,1.0,82.0,333.0,64.0,-22.0,0.0
715,1,1,535831,0,1,2,2,0,0,60,0,1,3533.0,148.675,31.0,165.0,56.0,185.0,22.0,17.0,44.0,1.0,128.0,501.0,94.0,-92.0,0.0
716,1,1,535986,0,5,0,0,0,0,70,0,1,3263.0,166.0,31.0,257.0,0.0,202.0,105.0,36.0,37.0,1.0,105.0,141.0,35.0,-11.0,0.0
717,1,1,536032,1,4,2,2,0,0,60,0,1,477.0,117.665,7.0,47.0,0.0,41.0,17.0,2.0,2.0,0.0,32.0,30.0,25.0,-107.0,0.0
718,1,1,536145,1,8,1,6,0,0,90,1,0,179.0,5.16,9.0,5.0,0.0,18.0,5.0,1.0,0.0,1.0,13.0,62.0,20.0,-72.0,37.0
719,1,1,536170,1,6,3,9,1,0,60,0,1,4582.0,179.985,57.0,454.0,10.0,200.0,36.0,40.0,38.0,3.0,183.0,766.0,129.0,-98.0,0.0
720,1,1,536210,1,2,1,0,0,0,120,1,0,865.0,14.59,2.0,42.0,0.0,40.0,23.0,8.0,8.0,1.0,51.0,102.0,67.0,-28.0,100.0
721,1,1,536261,1,7,2,4,0,0,60,0,1,768.0,159.975,22.0,29.0,0.0,64.0,28.0,1.0,17.0,1.0,37.0,82.0,47.0,-96.0,0.0
722,1,1,536536,1,5,1,0,0,0,60,0,1,663.0,93.485,18.0,35.0,0.0,54.0,29.0,5.0,14.0,0.0,31.0,74.0,35.0,-93.0,0.0
723,1,1,536696,0,10,2,7,1,0,60,0,1,763.0,11.315000000000001,3.0,50.0,0.0,32.0,23.0,6.0,11.0,1.0,47.0,71.0,32.0,-67.0,0.0
724,1,1,536926,1,10,2,3,0,0,60,0,1,1874.0,151.685,18.0,149.0,0.0,159.0,73.0,21.0,13.0,1.0,81.0,210.0,56.0,-93.0,0.0
725,1,1,536999,1,5,1,0,1,0,60,1,0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,-89.0,110.0
726,1,1,537138,1,2,2,9,0,0,60,0,1,2070.0,126.62,25.0,161.0,0.0,120.0,63.0,0.0,21.0,1.0,66.0,268.0,38.0,-96.0,0.0
727,1,1,537139,0,1,2,3,0,0,60,0,1,672.0,86.895,10.0,67.0,0.0,90.0,18.0,8.0,26.0,1.0,35.0,77.0,25.0,-83.0,0.0
728,1,1,537452,1,9,2,0,0,0,60,0,1,270.0,25.365,1.0,31.0,0.0,23.0,13.0,0.0,4.0,0.0,17.0,34.0,6.0,-42.0,0.0
729,1,1,537603,1,0,1,6,0,0,60,0,1,1977.0,121.85,17.0,169.0,1.0,111.0,68.0,3.0,25.0,0.0,59.0,172.0,58.0,-95.0,0.0
730,1,1,537621,1,6,2,6,1,0,60,0,1,75.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,9.0,15.0,5.0,-107.0,0.0
731,1,1,537622,0,6,2,0,0,0,60,1,1,3144.0,151.82,26.0,360.0,0.0,162.0,67.0,0.0,25.0,0.0,84.0,374.0,39.0,-86.0,0.0
732,1,1,537652,0,8,1,7,1,0,60,0,0,709.0,14.145,2.0,66.0,1.0,44.0,23.0,3.0,8.0,1.0,29.0,78.0,59.0,-96.0,73.0
733,1,1,537658,0,4,1,2,0,0,60,0,1,949.0,101.555,22.0,32.0,0.0,83.0,32.0,4.0,4.0,0.0,56.0,138.0,25.0,-116.0,0.0
734,1,1,537868,0,9,3,7,0,0,60,0,1,2446.0,86.63,14.0,174.0,0.0,157.0,69.0,8.0,27.0,3.0,92.0,178.0,106.0,-68.0,0.0
735,1,1,537926,1,6,2,2,0,0,60,0,1,887.0,32.98,8.0,80.0,0.0,77.0,37.0,2.0,3.0,2.0,59.0,123.0,21.0,-53.0,0.0
736,1,1,538069,1,9,2,9,1,0,60,0,0,126.0,0.9,3.0,0.0,0.0,15.0,14.0,0.0,0.0,1.0,5.0,15.0,11.0,-77.0,146.0
737,1,1,538131,1,5,3,0,2,0,60,0,0,359.0,3.0,4.0,2.0,0.0,11.0,7.0,0.0,0.0,2.0,24.0,61.0,39.0,-79.0,50.0
738,1,1,538211,1,1,1,5,0,0,60,0,1,140.0,0.0,1.0,11.0,0.0,7.0,3.0,0.0,0.0,1.0,3.0,17.0,18.0,-74.0,0.0
739,1,1,538232,0,1,1,2,1,0,120,0,0,294.0,10.69,5.0,6.0,0.0,26.0,16.0,0.0,0.0,2.0,18.0,19.0,10.0,-89.0,96.0
740,1,1,538251,0,5,0,0,0,0,60,0,1,1790.0,175.66,23.0,145.0,0.0,103.0,33.0,30.0,19.0,1.0,104.0,225.0,56.0,-22.0,0.0
741,1,1,538611,0,5,1,0,0,0,60,0,1,1033.0,104.02499999999999,11.0,63.0,1.0,81.0,11.0,15.0,15.0,2.0,65.0,137.0,22.0,-82.0,0.0
742,1,1,538701,1,3,2,0,0,0,60,0,1,933.0,127.13,8.0,119.0,0.0,82.0,25.0,4.0,26.0,0.0,38.0,89.0,21.0,-30.0,0.0
743,1,1,539035,0,3,2,6,0,0,60,0,1,63.0,0.0,0.0,4.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,8.0,6.0,-23.0,0.0
744,1,1,539043,1,1,2,5,0,0,60,0,1,190.0,37.86,5.0,4.0,0.0,23.0,15.0,0.0,0.0,0.0,15.0,17.0,2.0,-55.0,0.0
745,1,1,539066,0,11,2,5,0,0,60,0,1,734.0,74.455,12.0,61.0,1.0,50.0,15.0,7.0,22.0,1.0,55.0,96.0,28.0,-90.0,0.0
746,1,1,539142,1,10,2,5,0,0,60,0,1,460.0,24.485,9.0,33.0,0.0,29.0,20.0,1.0,5.0,0.0,13.0,35.0,6.0,-50.0,0.0
747,1,1,539186,0,1,2,3,0,0,120,0,0,379.0,12.57,4.0,5.0,1.0,29.0,13.0,6.0,3.0,1.0,25.0,44.0,16.0,-85.0,107.0
748,1,1,539209,0,0,2,9,1,0,60,0,1,2664.0,83.575,57.0,102.0,2.0,177.0,38.0,51.0,111.0,2.0,110.0,357.0,162.0,-48.0,0.0
749,1,1,539224,1,6,1,0,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-53.0
750,1,1,539262,1,10,1,3,0,0,60,0,0,564.0,16.395,4.0,92.0,0.0,59.0,12.0,4.0,7.0,0.0,17.0,48.0,9.0,-87.0,49.0
751,1,1,539302,0,3,2,7,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,26.0
752,1,1,539328,1,2,2,0,0,0,90,0,1,3995.0,85.13000000000001,44.0,323.0,0.0,204.0,113.0,23.0,25.0,0.0,95.0,211.0,101.0,-101.0,0.0
753,1,1,539622,0,4,2,2,0,0,60,0,1,1793.0,152.43,8.0,162.0,4.0,127.0,70.0,5.0,22.0,1.0,68.0,200.0,85.0,-73.0,0.0
754,1,1,539643,0,6,1,0,0,0,60,0,1,911.0,113.47,10.0,90.0,0.0,71.0,36.0,2.0,33.0,1.0,27.0,69.0,18.0,-68.0,0.0
755,1,1,540207,0,8,2,4,0,0,60,0,1,795.0,108.125,8.0,85.0,0.0,67.0,23.0,1.0,22.0,0.0,32.0,99.0,29.0,-18.0,0.0
756,1,1,540298,1,0,2,3,0,0,60,1,1,1383.0,88.455,9.0,66.0,0.0,105.0,57.0,2.0,14.0,1.0,68.0,99.0,63.0,-48.0,0.0
757,1,1,540310,1,11,2,3,0,0,120,0,1,2406.0,109.92,19.0,156.0,0.0,115.0,44.0,9.0,14.0,1.0,71.0,143.0,33.0,-36.0,0.0
758,1,1,540422,1,7,2,1,0,0,60,0,0,514.0,0.0,0.0,36.0,1.0,23.0,3.0,3.0,2.0,3.0,26.0,54.0,24.0,-59.0,24.0
759,1,1,540530,0,6,1,0,1,0,120,0,0,80.0,7.27,4.0,1.0,0.0,17.0,6.0,0.0,0.0,0.0,4.0,10.0,8.0,-46.0,65.0
760,1,1,540547,1,11,1,9,0,0,60,0,1,226.0,6.09,3.0,36.0,0.0,12.0,13.0,0.0,0.0,0.0,7.0,24.0,9.0,-66.0,0.0
761,1,1,540568,1,5,2,4,1,0,120,0,0,574.0,14.015,4.0,24.0,0.0,47.0,25.0,0.0,7.0,2.0,39.0,53.0,40.0,-24.0,82.0
762,1,1,540592,0,4,2,5,0,0,60,0,1,3180.0,83.77,32.0,157.0,9.0,148.0,18.0,12.0,28.0,2.0,221.0,582.0,209.0,-53.0,0.0
763,1,1,540605,1,6,1,2,0,0,60,0,1,2350.0,95.495,27.0,112.0,0.0,152.0,94.0,4.0,33.0,0.0,125.0,160.0,101.0,-34.0,0.0
764,1,1,540686,1,6,1,1,0,0,60,0,1,4335.0,156.015,38.0,509.0,1.0,195.0,71.0,18.0,27.0,2.0,114.0,223.0,94.0,-89.0,0.0
765,1,1,540694,1,11,2,6,0,0,60,0,1,2284.0,118.865,34.0,212.0,1.0,180.0,100.0,3.0,25.0,1.0,76.0,218.0,96.0,-53.0,0.0
766,1,1,540758,0,8,1,8,0,0,90,0,1,1747.0,80.835,9.0,112.0,0.0,80.0,39.0,14.0,19.0,3.0,88.0,203.0,65.0,-74.0,0.0
767,1,1,540759,0,3,0,0,0,0,60,0,0,751.0,5.26,7.0,16.0,0.0,20.0,13.0,4.0,3.0,1.0,48.0,126.0,47.0,-27.0,73.0
768,1,1,540848,0,7,2,0,0,0,60,0,1,3944.0,111.655,13.0,211.0,1.0,149.0,71.0,24.0,35.0,1.0,216.0,455.0,164.0,-25.0,0.0
769,1,1,540920,1,3,2,2,0,0,60,0,0,133.0,3.575,1.0,3.0,0.0,13.0,8.0,0.0,0.0,1.0,18.0,17.0,12.0,-52.0,103.0
770,1,1,541202,1,12,1,7,0,0,60,1,0,268.0,20.38,3.0,28.0,0.0,21.0,12.0,7.0,7.0,0.0,9.0,16.0,6.0,-94.0,174.0
771,1,1,541228,1,5,2,0,0,0,120,0,1,807.0,84.205,12.0,35.0,0.0,88.0,24.0,2.0,9.0,0.0,38.0,74.0,11.0,-82.0,0.0
772,1,1,541260,1,7,2,0,0,0,120,0,1,23.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,-88.0,0.0
773,1,1,541887,0,11,1,4,0,0,60,0,0,578.0,16.08,6.0,63.0,2.0,36.0,7.0,3.0,9.0,1.0,22.0,46.0,29.0,-55.0,74.0
774,1,1,541977,1,3,1,5,0,0,60,0,1,384.0,8.56,3.0,38.0,0.0,20.0,15.0,2.0,5.0,0.0,18.0,30.0,9.0,-53.0,0.0
775,1,1,542036,1,0,2,9,1,0,60,0,1,1042.0,132.51,14.0,140.0,0.0,68.0,27.0,9.0,13.0,1.0,51.0,122.0,41.0,-73.0,0.0
776,1,1,542049,1,9,3,2,0,0,120,0,1,1775.0,123.32,48.0,68.0,1.0,138.0,41.0,2.0,38.0,1.0,98.0,290.0,42.0,-89.0,0.0
